codice;pro_com;nome;nome_lower;PARTITO DEMOCRATICO;+EUROPA;ITALIA EUROPA INSIEME;CIVICA POPOLARE LORENZIN;LEGA;FORZA ITALIA;FRATELLI D'ITALIA CON GIORGIA MELONI;NOI CON L'ITALIA - UDC;MOVIMENTO 5 STELLE;LIBERI E UGUALI;POTERE AL POPOLO!;CASAPOUND ITALIA;IL POPOLO DELLA FAMIGLIA;PARTITO VALORE UMANO;ITALIA AGLI ITALIANI;10 VOLTE MEGLIO;PER UNA SINISTRA RIVOLUZIONARIA;PARTITO REPUBBLICANO ITALIANO - ALA;GRANDE NORD;BLOCCO NAZIONALE PER LE LIBERTA';ITALIA NEL CUORE;SIAMO;LISTA DEL POPOLO PER LA COSTITUZIONE;PATTO PER L'AUTONOMIA;RINASCIMENTO MIR;PARTITO COMUNISTA;AUTODETERMINATZIONE;POUR TOUS PER TUTTI PE TCHEUT;PD-UV-UVP-EPAV;RISPOSTA CIVICA;FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;SVP - PATT;Total;CSIN;CSINPIU;CDES;PARTITO DEMOCRATICO 2013;FORZA ITALIA 2013;LEGA 2013;MOVIMENTO 5 STELLE 2013
01110812620;1272;TORINO - PIEMONTE 1 - 01 - 01;Torino;116311;29305;2353;2036;74849;53707;16965;2576;105133;23292;6995;4301;2837;1155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441815;150005;173297;148097;145696;85825;12019;128149
01150810080;1008;ALPIGNANO;Alpignano;2073;406;37;39;1683;1095;340;41;3404;425;110;93;66;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9845;2555;2980;3159;2935;1667;290;3581
01150810240;1024;BEINASCO;Beinasco;2508;288;47;36;1832;1091;273;36;3729;436;121;84;35;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10539;2879;3315;3232;3514;1722;288;3943
01150810380;1038;BRUINO;Bruino;1091;135;60;17;992;658;172;11;1705;215;53;51;25;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5199;1303;1518;1833;1359;1122;195;1836
01150810880;1090;COLLEGNO;Collegno;7076;1062;104;130;4798;2518;891;83;9472;1864;259;261;185;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28799;8372;10236;8290;9731;4080;856;10272
01150810970;1099;DRUENTO;Druento;1076;181;13;16;1105;564;171;19;1557;206;46;50;50;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5064;1286;1492;1859;1433;941;158;1741
01150811180;1120;GRUGLIASCO;Grugliasco;5630;842;85;73;3611;2002;640;75;7792;1045;261;186;156;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22472;6630;7675;6328;7872;3126;491;8338
01150811680;1171;ORBASSANO;Orbassano;2771;353;62;37;2522;1643;455;38;4969;548;177;132;66;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13799;3223;3771;4658;3898;2497;425;5025
01150811850;1189;PIANEZZA;Pianezza;1876;323;37;40;1831;1026;305;109;2849;337;68;83;72;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8989;2276;2613;3271;2359;1539;304;3049
01150812060;1214;RIVALTA DI TORINO;Rivalta di Torino;2272;407;35;47;2192;1382;404;35;4181;509;98;103;73;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11764;2761;3270;4013;3025;2053;342;4497
01150812110;1219;RIVOLI;Rivoli;7071;1104;102;105;4828;3433;1035;102;9139;1177;239;273;175;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28876;8382;9559;9398;9245;5125;774;9606
01150812790;1292;VENARIA REALE;Venaria Reale;4302;630;106;59;3946;1950;641;65;6731;871;194;206;205;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19944;5097;5968;6602;6249;3328;498;7279
01210810010;1001;AGLIE';Agliè;234;47;8;2;387;244;60;10;337;34;11;23;23;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1425;291;325;701;-;-;-;-
01210810030;1003;ALA DI STURA;Ala di Stura;38;15;0;0;89;38;8;3;47;2;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;53;55;138;42;41;15;54
01210810040;1004;ALBIANO D'IVREA;Albiano d'Ivrea;167;25;0;3;342;156;75;0;166;31;11;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987;195;226;573;-;-;-;-
01210810050;1005;ALICE SUPERIORE;Alice Superiore;95;12;2;0;99;47;13;1;89;17;8;17;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405;109;126;160;110;67;19;143
01210810070;1007;ALPETTE;Alpette;32;4;0;1;41;31;5;1;27;4;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;37;41;78;32;40;12;31
01210810100;1010;ANDRATE;Andrate;44;21;1;1;62;20;11;1;58;14;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;67;81;94;53;40;18;102
01210810140;1014;AZEGLIO;Azeglio;102;28;1;2;194;74;31;3;198;28;8;10;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686;133;161;302;166;156;46;234
01210810150;1015;BAIRO;Bairo;69;11;2;0;141;63;27;2;94;17;1;8;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;82;99;233;91;141;42;119
01210810160;1016;BALANGERO;Balangero;324;72;15;7;510;278;59;6;472;61;13;21;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1854;418;479;853;438;435;133;550
01210810170;1017;BALDISSERO CANAVESE;Baldissero Canavese;34;4;2;1;74;50;19;0;123;11;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;41;52;143;58;58;13;73
01210810190;1019;BALME;Balme;15;1;1;0;22;5;2;0;15;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;17;18;29;18;10;8;10
01210810200;1020;BANCHETTE;Banchette;403;82;8;4;311;191;65;7;479;73;36;18;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1704;497;570;574;572;290;49;516
01210810210;1021;BARBANIA;Barbania;163;20;2;2;285;143;37;3;210;25;6;12;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;910;187;212;468;195;231;72;258
01210810230;1023;BARONE CANAVESE;Barone Canavese;99;13;4;1;73;36;8;1;82;12;2;3;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;117;129;118;121;49;16;85
01210810270;1027;BOLLENGO;Bollengo;179;49;4;4;375;155;37;4;277;51;14;29;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1202;236;287;571;287;312;86;309
01210810290;1029;BORGIALLO;Borgiallo;51;2;1;1;115;37;5;1;79;3;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;55;58;158;54;83;22;104
01210810300;1030;BORGOFRANCO D'IVREA;Borgofranco d'Ivrea;427;83;3;6;500;234;93;7;533;76;18;24;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;519;595;834;-;-;-;-
01210810310;1031;BORGOMASINO;Borgomasino;78;13;1;1;119;84;23;1;70;22;2;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;93;115;227;107;109;38;104
01210810330;1033;BOSCONERO;Bosconero;315;27;6;3;445;237;65;7;562;47;11;11;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1752;351;398;754;392;396;94;559
01210810360;1036;BROSSO;Brosso;27;7;0;0;71;37;11;0;61;10;3;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;34;44;119;52;59;18;63
01210810420;1042;BUROLO;Burolo;178;43;5;5;167;93;34;2;138;32;10;8;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;729;231;263;296;227;128;53;200
01210810430;1043;BUSANO;Busano;140;25;1;5;237;112;47;3;282;16;2;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;884;171;187;399;210;189;56;275
01210810460;1046;CAFASSE;Cafasse;298;73;9;6;504;208;87;5;510;64;12;33;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1834;386;450;804;439;361;134;644
01210810500;1050;CANDIA CANAVESE;Candia Canavese;127;27;1;1;194;82;37;1;163;21;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665;156;177;314;179;188;54;164
01210810520;1052;CANISCHIO;Canischio;16;5;0;0;60;27;5;2;36;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;21;22;94;25;44;8;38
01210810530;1054;CANTOIRA;Cantoira;51;11;0;1;115;55;14;4;54;9;0;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;63;72;188;47;61;17;84
01210810550;1056;CARAVINO;Caravino;102;14;2;3;159;78;18;4;105;18;4;19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;530;121;139;259;135;148;27;160
01210810560;1057;CAREMA;Carema;73;7;1;1;124;43;9;3;101;16;2;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;82;98;179;92;84;24;101
01210810600;1061;CASCINETTE D'IVREA;Cascinette d'Ivrea;242;66;6;4;127;94;38;6;194;41;24;12;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;865;318;359;265;-;-;-;-
01210810650;1066;CASTELLAMONTE;Castellamonte;880;128;64;12;1462;774;211;29;1252;168;32;75;34;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5142;1084;1252;2476;1311;1427;255;1336
01210810660;1067;CASTELNUOVO NIGRA;Castelnuovo Nigra;46;5;3;1;80;42;3;0;43;6;2;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;55;61;125;49;51;17;62
01210810700;1072;CERES;Ceres;116;14;3;1;162;94;23;44;99;12;5;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587;134;146;323;96;136;19;134
01210810710;1073;CERESOLE REALE;Ceresole Reale;14;3;2;0;27;21;13;1;13;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;19;20;62;16;33;8;30
01210810730;1075;CHIALAMBERTO;Chialamberto;23;6;1;0;83;31;7;1;30;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;30;31;122;27;54;22;35
01210810750;1077;CHIAVERANO;Chiaverano;274;68;9;2;241;118;36;4;284;53;34;18;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1159;353;406;399;373;189;63;395
01210810770;1079;CHIESANUOVA;Chiesanuova;21;0;0;0;26;11;4;0;14;6;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;21;27;41;28;25;6;27
01210810810;1083;CICONIO;Ciconio;19;5;1;0;77;41;9;1;49;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;25;35;128;30;62;17;47
01210810820;1084;CINTANO;Cintano;24;7;0;1;40;20;3;1;28;7;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;32;39;64;41;30;4;41
01210810840;1086;CIRIE';Ciriè;2020;408;53;49;2328;1367;438;42;2781;374;107;95;119;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10227;2530;2904;4175;-;-;-;-
01210810860;1088;COASSOLO TORINESE;Coassolo Torinese;152;24;2;4;251;128;22;2;182;27;10;13;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;825;182;209;403;177;212;62;239
01210810890;1091;COLLERETTO CASTELNUOVO;Colleretto Castelnuovo;41;9;0;0;40;12;4;0;31;5;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;50;55;56;50;27;10;33
01210810900;1092;COLLERETTO GIACOSA;Colleretto Giacosa;87;29;4;0;78;47;4;0;73;23;4;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;120;143;129;109;57;7;94
01210810920;1094;CORIO;Corio;285;55;7;3;521;289;85;5;358;33;12;30;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1697;350;383;900;387;360;129;461
01210810930;1095;COSSANO CANAVESE;Cossano Canavese;80;10;1;0;51;51;7;1;57;5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;91;96;110;88;77;7;82
01210810940;1096;CUCEGLIO;Cuceglio;108;14;3;1;157;66;19;4;117;20;14;13;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545;126;146;246;151;131;26;136
01210810960;1098;CUORGNE';Cuorgnè;880;113;19;18;1452;667;202;26;1485;183;64;55;38;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5213;1030;1213;2347;-;-;-;-
01210810990;1101;FAVRIA;Favria;436;80;5;6;687;358;101;8;854;85;10;30;34;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2710;527;612;1154;593;637;114;934
01210811000;1102;FELETTO;Feletto;148;27;3;4;267;188;48;7;331;31;4;11;14;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1093;182;213;510;253;299;34;362
01210811020;1104;FIANO;Fiano;311;44;5;8;390;226;69;6;454;42;11;9;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1594;368;410;691;366;336;104;477
01210811030;1105;FIORANO CANAVESE;Fiorano Canavese;80;24;1;2;118;49;17;0;124;21;4;15;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472;107;128;184;125;109;19;131
01210811050;1107;FORNO CANAVESE;Forno Canavese;269;42;6;5;547;229;62;8;427;35;17;24;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1688;322;357;846;425;361;130;442
01210811060;1108;FRASSINETTO;Frassinetto;12;0;0;1;68;25;8;0;26;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;13;14;101;17;34;29;21
01210811070;1109;FRONT;Front;147;26;2;3;275;140;32;5;250;30;7;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;927;178;208;452;225;208;51;310
01210811110;1113;GERMAGNANO;Germagnano;105;20;0;2;238;80;25;3;141;32;7;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662;127;159;346;161;114;42;182
01210811160;1118;GROSCAVALLO;Groscavallo;16;2;0;0;38;26;3;4;16;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;18;20;71;19;41;15;16
01210811170;1119;GROSSO;Grosso;103;23;2;2;212;103;20;4;125;14;4;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;130;144;339;148;170;45;140
01210811190;1121;INGRIA;Ingria;2;0;0;0;17;1;0;0;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;2;2;18;8;2;6;9
01210811220;1124;ISSIGLIO;Issiglio;39;11;2;0;58;25;8;2;51;2;5;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;52;54;93;47;22;14;60
01210811230;1125;IVREA;Ivrea;3407;762;76;49;2326;1410;509;58;3064;677;295;148;112;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12954;4294;4971;4303;4566;2237;465;3456
01210811260;1128;LANZO TORINESE;Lanzo Torinese;582;124;14;8;689;386;145;6;666;95;25;43;33;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2822;728;823;1226;778;584;121;761
01210811290;1131;LEMIE;Lemie;17;1;0;1;31;11;1;0;37;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;19;23;43;21;12;6;34
01210811300;1132;LESSOLO;Lessolo;167;48;5;7;289;150;42;10;248;17;12;19;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1027;227;244;491;257;261;73;317
01210811310;1133;LEVONE;Levone;51;5;2;5;66;26;15;1;58;4;3;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;63;67;108;82;32;13;71
01210811320;1134;LOCANA;Locana;214;14;1;5;338;132;23;13;132;12;1;13;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;903;234;246;506;169;233;132;194
01210811350;1137;LORANZE';Loranzè;166;34;1;1;196;82;20;1;143;40;9;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;706;202;242;299;-;-;-;-
01210811360;1138;LUGNACCO;Lugnacco;43;1;1;0;47;17;10;0;80;7;5;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;45;52;74;77;24;9;57
01210811390;1141;LUSIGLIE';Lusigliè;40;8;3;2;116;54;10;0;77;11;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;53;64;180;-;-;-;-
01210811410;1143;MAGLIONE;Maglione;53;16;1;1;49;39;11;2;72;12;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;71;83;101;80;64;22;56
01210811440;1146;MATHI;Mathi;397;69;5;12;604;294;88;17;614;71;18;28;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2240;483;554;1003;531;503;112;653
01210811480;1150;MERCENASCO;Mercenasco;104;17;1;2;209;93;24;1;160;14;5;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;124;138;327;170;141;38;174
01210811490;1151;MEUGLIANO;Meugliano;3;4;1;0;12;7;5;0;4;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;8;9;24;9;10;4;11
01210811500;1152;MEZZENILE;Mezzenile;68;14;3;5;143;49;14;5;76;12;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;90;102;211;93;72;42;90
01210811530;1155;MONASTERO DI LANZO;Monastero di Lanzo;27;8;0;0;73;33;8;3;45;1;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;35;36;117;35;56;15;50
01210811570;1159;MONTALENGHE;Montalenghe;103;16;0;2;116;67;15;1;168;26;5;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533;121;147;199;151;133;38;163
01210811580;1160;MONTALTO DORA;Montalto Dora;399;86;13;9;412;194;82;14;554;77;19;32;16;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1936;507;584;702;628;330;66;646
01210811630;1165;NOASCA;Noasca;21;3;0;0;32;5;3;1;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;24;25;41;24;25;5;10
01210811640;1166;NOLE;Nole;718;112;20;17;972;518;137;15;1050;127;32;57;40;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3838;867;994;1642;997;719;219;1247
01210811641;1167;NOMAGLIO;Nomaglio;32;4;0;1;40;17;5;0;55;6;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;37;43;62;63;32;8;49
01210811670;1170;OGLIANICO;Oglianico;194;28;3;4;215;85;37;2;230;31;3;12;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;854;229;260;339;199;151;72;245
01210811690;1172;ORIO CANAVESE;Orio Canavese;118;11;2;4;115;64;9;1;114;11;8;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468;135;146;189;150;117;25;97
01210811720;1176;OZEGNA;Ozegna;94;12;3;5;236;100;37;3;199;17;6;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;725;114;131;376;137;173;38;225
01210811730;1177;PALAZZO CANAVESE;Palazzo Canavese;95;18;6;1;116;73;15;5;115;9;0;14;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478;120;129;209;116;109;29;148
01210811750;1179;PARELLA;Parella;72;13;0;4;70;32;10;0;44;18;5;8;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;89;107;112;86;65;16;70
01210811770;1181;PAVONE CANAVESE;Pavone Canavese;539;79;13;5;528;242;82;13;524;82;40;27;22;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2204;636;718;865;683;450;82;633
01210811780;1182;PECCO;Pecco;21;9;0;1;34;15;5;0;29;1;4;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;31;32;54;35;26;8;39
01210811810;1185;PEROSA CANAVESE;Perosa Canavese;44;18;0;1;69;42;14;0;96;19;10;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;63;82;125;81;70;17;91
01210811830;1187;PERTUSIO;Pertusio;80;19;4;1;140;75;11;2;84;22;3;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;104;126;228;102;114;36;120
01210811840;1188;PESSINETTO;Pessinetto;58;15;2;1;69;59;17;0;76;6;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;76;82;145;85;61;17;87
01210811920;1196;PIVERONE;Piverone;164;61;1;0;167;73;38;4;145;39;12;5;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;726;226;265;282;232;125;42;218
01210811940;1199;PONT-CANAVESE;Pont-Canavese;268;33;10;5;525;237;42;11;444;67;13;17;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1682;316;383;815;376;371;115;504
01210811990;1206;PRASCORSANO;Prascorsano;78;11;1;0;166;65;12;3;88;8;2;7;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;90;98;246;149;88;32;84
01210812000;1207;PRATIGLIONE;Pratiglione;29;5;1;1;84;37;8;3;57;5;7;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;36;41;132;47;56;17;98
01210812010;1208;QUAGLIUZZO;Quagliuzzo;33;14;3;0;55;23;8;0;55;11;4;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;50;61;86;50;43;16;60
01210812011;1209;QUASSOLO;Quassolo;40;3;1;0;56;21;5;0;45;13;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;44;57;82;67;32;16;46
01210812020;1210;QUINCINETTO;Quincinetto;96;31;0;5;163;76;18;2;159;22;11;10;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604;132;154;259;163;113;34;190
01210812040;1212;RIBORDONE;Ribordone;3;0;0;0;10;5;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;3;17;10;4;5;5
01210812080;1216;RIVARA;Rivara;246;33;2;7;430;208;48;7;344;35;11;13;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1393;288;323;693;334;324;100;378
01210812090;1217;RIVAROLO CANAVESE;Rivarolo Canavese;1340;203;33;23;1648;897;299;29;1664;230;46;64;37;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6551;1599;1829;2873;1687;1540;320;1887
01210812100;1218;RIVAROSSA;Rivarossa;167;56;3;3;205;107;46;4;223;33;6;9;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;229;262;362;231;186;43;262
01210812120;1220;ROBASSOMERO;Robassomero;357;71;5;6;413;317;70;4;565;43;21;18;37;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1936;439;482;804;443;418;115;574
01210812130;1221;ROCCA CANAVESE;Rocca Canavese;150;32;2;4;286;137;39;3;198;26;10;13;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;917;188;214;465;196;222;67;259
01210812140;1223;ROMANO CANAVESE;Romano Canavese;303;52;6;3;380;203;71;3;432;42;18;17;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1544;364;406;657;441;353;53;498
01210812150;1224;RONCO CANAVESE;Ronco Canavese;17;1;2;1;70;23;9;1;22;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;21;24;103;15;37;13;27
01210812210;1230;RUEGLIO;Rueglio;72;12;2;1;55;17;13;1;102;21;11;5;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;87;108;86;109;29;14;104
01210812230;1231;SALASSA;Salassa;164;30;5;4;291;150;42;4;293;23;4;16;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1036;203;226;487;210;216;60;322
01210812240;1233;SALERANO CANAVESE;Salerano Canavese;75;18;1;0;50;29;12;1;81;17;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;94;111;92;92;57;2;80
01210812260;1235;SAMONE;Samone;181;42;3;1;191;99;29;4;244;46;11;11;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;882;227;273;323;62;48;28;57
01210812280;1237;SAN CARLO CANAVESE;San Carlo Canavese;457;94;5;13;562;293;99;6;579;33;16;23;25;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2212;569;602;960;531;520;144;660
01210812290;1238;SAN COLOMBANO BELMONTE;San Colombano Belmonte;35;3;0;1;55;28;7;1;65;4;7;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;39;43;91;49;42;8;66
01210812310;1240;SAN FRANCESCO AL CAMPO;San Francesco al Campo;512;85;11;11;741;385;81;16;743;61;25;28;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2733;619;680;1223;630;676;161;850
01210812340;1244;SAN GIORGIO CANAVESE;San Giorgio Canavese;256;53;6;1;339;211;44;7;332;36;16;17;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1335;316;352;601;335;367;86;377
01210812360;1246;SAN GIUSTO CANAVESE;San Giusto Canavese;318;68;4;5;461;290;65;3;496;55;8;30;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1824;395;450;819;459;447;89;538
01210812370;1247;SAN MARTINO CANAVESE;San Martino Canavese;76;21;2;4;154;49;34;1;103;13;5;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479;103;116;238;101;140;34;131
01210812380;1248;SAN MAURIZIO CANAVESE;San Maurizio Canavese;1075;212;20;35;1394;685;196;17;1726;205;51;68;60;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5770;1342;1547;2292;1420;1176;251;1982
