Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3672409;18;06/02/2018 12:45;Strada Urbana;VIA DI BOCCEA;all'intersezione semaforizzata con;VIA NAZARETH;VIA NAZARETH;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,37296;41,92203;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672409;18;06/02/2018 12:45;Strada Urbana;VIA DI BOCCEA;all'intersezione semaforizzata con;VIA NAZARETH;VIA NAZARETH;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,37296;41,92203;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672419;6;06/02/2018 17:15;Strada Urbana;VIA TOR DE' SCHIAVI;all'intersezione con;VIA FEDERICO DELPINO;VIA FEDERICO DELPINO;;;Tamponamento;Incrocio;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Buona;Sufficiente;1;0;0;1;12,56064;41,89071;-1;1;Ciclomotore;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;
3672419;6;06/02/2018 17:15;Strada Urbana;VIA TOR DE' SCHIAVI;all'intersezione con;VIA FEDERICO DELPINO;VIA FEDERICO DELPINO;;;Tamponamento;Incrocio;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Buona;Sufficiente;1;0;0;1;12,56064;41,89071;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
3672431;2;06/02/2018 18:20;Strada Urbana;LUNGOTEVERE FLAMINIO;all'intersezione con;VIA MASOLINO DA PANICALE;VIA MASOLINO DA PANICALE;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46605;41,92375;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672431;2;06/02/2018 18:20;Strada Urbana;LUNGOTEVERE FLAMINIO;all'intersezione con;VIA MASOLINO DA PANICALE;VIA MASOLINO DA PANICALE;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46605;41,92375;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
3672431;2;06/02/2018 18:20;Strada Urbana;LUNGOTEVERE FLAMINIO;all'intersezione con;VIA MASOLINO DA PANICALE;VIA MASOLINO DA PANICALE;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46605;41,92375;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
3672431;2;06/02/2018 18:20;Strada Urbana;LUNGOTEVERE FLAMINIO;all'intersezione con;VIA MASOLINO DA PANICALE;VIA MASOLINO DA PANICALE;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46605;41,92375;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672439;12;06/02/2018 15:10;Strada Urbana;VIALE AMERICA;in corrispondenza;;del civico n.;18;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,46294;41,83098;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso
3672439;12;06/02/2018 15:10;Strada Urbana;VIALE AMERICA;in corrispondenza;;del civico n.;18;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,46294;41,83098;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Utilizzato;Inesploso
3672729;9;06/02/2018 18:50;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n.;971;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Sufficiente;1;0;0;1;12,56533;41,85538;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
3672729;9;06/02/2018 18:50;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n.;971;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Sufficiente;1;0;0;1;12,56533;41,85538;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3672742;6;07/02/2018 01:30;Strada Urbana;LARGO PRENESTE;all'intersezione semaforizzata con;VIA PRENESTINA;VIA PRENESTINA;;;Investimento di pedone;Incrocio;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;1;0;2;12,54176;41,89263;-1;;;;Pedone;M;Prognosi riservata;0;NON DECEDUTO;;
3672742;6;07/02/2018 01:30;Strada Urbana;LARGO PRENESTE;all'intersezione semaforizzata con;VIA PRENESTINA;VIA PRENESTINA;;;Investimento di pedone;Incrocio;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;1;0;2;12,54176;41,89263;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672742;6;07/02/2018 01:30;Strada Urbana;LARGO PRENESTE;all'intersezione semaforizzata con;VIA PRENESTINA;VIA PRENESTINA;;;Investimento di pedone;Incrocio;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;1;0;2;12,54176;41,89263;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
3672750;11;06/02/2018 15:30;Strada Urbana;VIALE GIUSTINIANO IMPERATORE;all'intersezione con;VIA GALBA;VIA GALBA;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,48697;41,8554;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3672750;11;06/02/2018 15:30;Strada Urbana;VIALE GIUSTINIANO IMPERATORE;all'intersezione con;VIA GALBA;VIA GALBA;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,48697;41,8554;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672751;11;06/02/2018 13:00;Strada Urbana;PIAZZA ATTILIO PECILE;all'intersezione con;VIA DELLA MOLETTA;VIA DELLA MOLETTA;;;Tamponamento;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,48575;41,8688;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3672751;11;06/02/2018 13:00;Strada Urbana;PIAZZA ATTILIO PECILE;all'intersezione con;VIA DELLA MOLETTA;VIA DELLA MOLETTA;;;Tamponamento;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,48575;41,8688;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672755;7;06/02/2018 16:25;Strada Urbana;VIA PRENESTINA;all'intersezione con;VIA PRENESTINA BIS;VIA PRENESTINA BIS;;;Tamponamento;Rotatoria;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;0;12,58113;41,89335;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;;
3672755;7;06/02/2018 16:25;Strada Urbana;VIA PRENESTINA;all'intersezione con;VIA PRENESTINA BIS;VIA PRENESTINA BIS;;;Tamponamento;Rotatoria;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;0;12,58113;41,89335;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
3672758;15;06/02/2018 19:15;Strada Urbana;VIALE DI VIGNA PIA;in corrispondenza;;del civico n.;101;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Sufficiente;Sufficiente;0;0;0;2;12,45939;41,86321;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
