Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3463694;2;17/09/2017 11:30;Strada Urbana;PIAZZALE BRASILE;da specificare;;;;altezza fornici Via Vittorio Veneto;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,48863;41,90956;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3463712;13;17/09/2017 03:15;Strada Urbana;PIAZZALE DELL'AGRICOLTURA;all'intersezione con;VIA CRISTOFORO COLOMBO;VIA CRISTOFORO COLOMBO;;;Veicolo in marcia contro ostacolo fisso;Incrocio;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Sufficiente;0;0;1;0;12,47248;41,83664;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Deceduto sul posto;-1;;Utilizzato;Esploso
3463753;13;17/09/2017 09:45;Strada Urbana;VIA DI PRATO CORNELIO;in corrispondenza;;del civico n.;197;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,35641;41,77144;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3463753;13;17/09/2017 09:45;Strada Urbana;VIA DI PRATO CORNELIO;in corrispondenza;;del civico n.;197;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,35641;41,77144;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3463753;13;17/09/2017 09:45;Strada Urbana;VIA DI PRATO CORNELIO;in corrispondenza;;del civico n.;197;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,35641;41,77144;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3463753;13;17/09/2017 09:45;Strada Urbana;VIA DI PRATO CORNELIO;in corrispondenza;;del civico n.;197;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,35641;41,77144;-1;2;Ciclomotore;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;
3463786;15;16/09/2017 21:30;Strada Urbana;VIA QUIRINO MAJORANA;all'intersezione con;VIA PORTUENSE;VIA PORTUENSE;;;Tamponamento;Rotatoria;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;1;12,46223;41,86827;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;;
3463786;15;16/09/2017 21:30;Strada Urbana;VIA QUIRINO MAJORANA;all'intersezione con;VIA PORTUENSE;VIA PORTUENSE;;;Tamponamento;Rotatoria;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;1;12,46223;41,86827;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3463811;2;17/09/2017 12:55;Strada Urbana;LARGO SOMALIA;in corrispondenza;;del civico n.;70;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;5;12,51445;41,93584;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3463811;2;17/09/2017 12:55;Strada Urbana;LARGO SOMALIA;in corrispondenza;;del civico n.;70;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;5;12,51445;41,93584;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
