id,voti,voti_nona,idComune,value,desc,PRO_COM,PRO_COM_T,COMUNE,COMUNE_U,idpartizione,nlista,nlistamacro,idpartizione_r,nraggrup,nome,nome_breve,nome2,nome_breve2,immagine,tipo_lista,blocco_ins,idComune
6,261,0,36,36,PETRIANO,41045,041045,Petriano,PETRIANO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,5,0,36,36,PETRIANO,41045,041045,Petriano,PETRIANO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,5,0,36,36,PETRIANO,41045,041045,Petriano,PETRIANO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,16,0,36,36,PETRIANO,41045,041045,Petriano,PETRIANO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,3,0,36,36,PETRIANO,41045,041045,Petriano,PETRIANO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,2,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,1,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,,,,,,,,,,,,,
4,9,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,82,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,17,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,190,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,20,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,1,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,8,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,18,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,3,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,225,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,34,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,223,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,6,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,3,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,34,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,14,0,37,37,PIANDIMELETO,41047,041047,Piandimeleto,PIANDIMELETO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,,,,,,,,,,,,,
4,11,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,77,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,1,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,44,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,28,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,5,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,33,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,28,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,67,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,1,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,3,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,0,0,38,38,PIETRARUBBIA,41048,041048,Pietrarubbia,PIETRARUBBIA,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,7,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,3,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,,,,,,,,,,,,,
4,3,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,34,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,7,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,170,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,8,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,18,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,5,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,13,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,1,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,339,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,29,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,208,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,3,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,22,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,23,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,3,0,39,39,PIOBBICO,41049,041049,Piobbico,PIOBBICO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,3,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,1,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,,,,,,,,,,,,,
4,2,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,25,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,4,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,55,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,18,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,1,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,0,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,8,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,0,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,144,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,11,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,76,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,0,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,1,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,2,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,2,0,3,3,BELFORTE ALL'ISAURO,41005,041005,Belforte all'Isauro,BELFORTE ALL'ISAURO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,20,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,2,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,,,,,,,,,,,,,
4,18,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,143,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,52,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,453,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,18,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,26,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,44,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,54,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,17,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,259,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,162,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,504,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,11,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,13,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,19,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,12,0,40,40,SAN COSTANZO,41051,041051,San Costanzo,SAN COSTANZO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,17,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,0,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,,,,,,,,,,,,,
4,19,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,89,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,72,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,252,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,27,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,5,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,30,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,143,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,3,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,384,0,41,41,SAN LORENZO IN CAMPO,41054,041054,San Lorenzo in Campo,SAN LORENZO IN CAMPO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
