id,voti,voti_nona,voti_solosindpres,idComune,value,desc,PRO_COM,PRO_COM_T,COMUNE,COMUNE_U,n,idpartizione,nraggrup,nraggrupmacro,nome,nome_breve,nome2,nome_breve2,nome_cand,cognome_cand,data_nascita_cand,luogo_nascita_cand,immagine,blocco_ins
8,253,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,319,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,44,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,0,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,13,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,6,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,2,0,0,113,113,COLMURANO,43014,043014,Colmurano,COLMURANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1905,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,4301,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,623,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,44,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,103,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,76,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,17,0,0,114,114,CORRIDONIA,43015,043015,Corridonia,CORRIDONIA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,275,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,595,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,98,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,7,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,10,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,19,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,3,0,0,115,115,ESANATOGLIA,43016,043016,Esanatoglia,ESANATOGLIA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,163,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,132,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,27,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,3,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,8,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,12,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,0,0,0,116,116,FIASTRA,43017,043017,Fiastra,FIASTRA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,205,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,412,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,63,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,4,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,14,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,12,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,1,0,0,117,117,FIUMINATA,43019,043019,Fiuminata,FIUMINATA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,100,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,151,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,21,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,0,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,3,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,9,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,2,0,0,118,118,GAGLIOLE,43020,043020,Gagliole,GAGLIOLE,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,67,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,263,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,23,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,3,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,3,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,4,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,0,0,0,119,119,GUALDO,43021,043021,Gualdo,GUALDO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
6,106,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,66,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
7,412,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,1458,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,42,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
5,2658,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
3,36,0,0,11,11,FOSSOMBRONE,41015,041015,Fossombrone,FOSSOMBRONE,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,296,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,571,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,73,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,18,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,83,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,22,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,6,0,0,120,120,LORO PICENO,43022,043022,Loro Piceno,LORO PICENO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,7378,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,12251,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,1597,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,81,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,587,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,288,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,67,0,0,121,121,MACERATA,43023,043023,Macerata,MACERATA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1451,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,2531,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,446,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,20,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,52,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,78,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,16,0,0,122,122,MATELICA,43024,043024,Matelica,MATELICA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,566,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,1374,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,149,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,12,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,40,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,40,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,6,0,0,123,123,MOGLIANO,43025,043025,Mogliano,MOGLIANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,988,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,2162,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,208,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,26,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,72,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,62,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,28,0,0,124,124,MONTECASSIANO,43026,043026,Montecassiano,MONTECASSIANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,6,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,49,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,2,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,0,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,1,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,0,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,0,0,0,125,125,MONTE CAVALLO,43027,043027,Monte Cavallo,MONTE CAVALLO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,1193,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,1570,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,381,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,19,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
6,71,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,39,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
3,34,0,0,126,126,MONTECOSARO,43028,043028,Montecosaro,MONTECOSARO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
8,558,0,0,127,127,MONTEFANO,43029,043029,Montefano,MONTEFANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
5,860,0,0,127,127,MONTEFANO,43029,043029,Montefano,MONTEFANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
7,146,0,0,127,127,MONTEFANO,43029,043029,Montefano,MONTEFANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
2,9,0,0,127,127,MONTEFANO,43029,043029,Montefano,MONTEFANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
