latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38.66056,-6.55109,304.95,0.42,0.61,2024-09-11,0128,N,nominal,2.0NRT,287.94,0.73,N
36.79074,7.69147,316.04,0.41,0.37,2024-09-11,0128,N,nominal,2.0NRT,292.52,1.39,N
36.78833,7.70507,303.52,0.41,0.37,2024-09-11,0128,N,nominal,2.0NRT,291.21,0.44,N
36.88203,6.95917,306.12,0.39,0.37,2024-09-11,0128,N,nominal,2.0NRT,291.84,1.03,N
36.88093,6.94514,305.46,0.39,0.37,2024-09-11,0128,N,nominal,2.0NRT,292.41,14.12,N
36.88019,6.94952,304.69,0.39,0.37,2024-09-11,0128,N,nominal,2.0NRT,292.43,20.64,N
36.87761,6.94426,336.12,0.39,0.37,2024-09-11,0128,N,nominal,2.0NRT,295.43,14.12,N
36.86761,6.98279,303.01,0.4,0.37,2024-09-11,0128,N,nominal,2.0NRT,291.3,0.52,N
36.74707,6.25331,321.77,0.39,0.36,2024-09-11,0128,N,nominal,2.0NRT,292.34,3.61,N
36.74636,6.25761,328.67,0.39,0.36,2024-09-11,0128,N,nominal,2.0NRT,292.64,3.14,N
36.74377,6.25247,305.38,0.39,0.36,2024-09-11,0128,N,nominal,2.0NRT,293.25,1.17,N
36.43022,6.62107,312.37,0.39,0.36,2024-09-11,0128,N,nominal,2.0NRT,290.08,1.14,N
35.77654,9.89277,303.47,0.5,0.41,2024-09-11,0128,N,nominal,2.0NRT,292.98,0.83,N
36.75096,3.08022,307.74,0.41,0.37,2024-09-11,0128,N,nominal,2.0NRT,293.71,0.97,N
36.74753,3.07955,308.44,0.41,0.37,2024-09-11,0128,N,nominal,2.0NRT,292.67,0.97,N
36.33367,5.48453,296.62,0.38,0.36,2024-09-11,0128,N,nominal,2.0NRT,285.41,0.73,N
36.59738,3.13822,304.91,0.41,0.37,2024-09-11,0128,N,nominal,2.0NRT,292.14,0.67,N
36.59786,2.87712,311.96,0.42,0.37,2024-09-11,0128,N,nominal,2.0NRT,291.75,1.01,N
36.17716,5.57189,308.44,0.38,0.36,2024-09-11,0128,N,nominal,2.0NRT,284.57,1.11,N
36.96825,-1.90508,304.82,0.45,0.47,2024-09-11,0128,N,nominal,2.0NRT,292.6,0.98,N
36.17964,3.74815,327.63,0.4,0.37,2024-09-11,0128,N,nominal,2.0NRT,289.81,2.93,N
37.17426,-6.89674,303.08,0.42,0.61,2024-09-11,0130,N,nominal,2.0NRT,288.85,1.13,N
35.409,8.15427,315.33,0.43,0.38,2024-09-11,0130,N,nominal,2.0NRT,286.6,1.19,N
36.14173,2.92752,302.8,0.41,0.37,2024-09-11,0130,N,nominal,2.0NRT,287.44,0.26,N
35.50494,6.97006,301.02,0.4,0.37,2024-09-11,0130,N,nominal,2.0NRT,287.82,0.64,N
35.88027,4.44723,308.56,0.39,0.36,2024-09-11,0130,N,nominal,2.0NRT,291.55,1.31,N
35.23445,8.17087,296.33,0.44,0.38,2024-09-11,0130,N,nominal,2.0NRT,285.81,0.44,N
35.23098,8.16994,299.61,0.44,0.38,2024-09-11,0130,N,nominal,2.0NRT,285.95,0.63,N
35.70952,4.47615,317.65,0.39,0.36,2024-09-11,0130,N,nominal,2.0NRT,291.38,1.14,N
36.12906,1.2389,308.31,0.47,0.4,2024-09-11,0130,N,nominal,2.0NRT,292.78,1.58,N
36.12843,1.24413,310.29,0.47,0.4,2024-09-11,0130,N,nominal,2.0NRT,294.7,1.58,N
36.12479,1.24347,303.05,0.47,0.4,2024-09-11,0130,N,nominal,2.0NRT,291.69,0.87,N
35.34824,5.7617,328.96,0.39,0.36,2024-09-11,0130,N,nominal,2.0NRT,293.74,4.31,N
35.09444,5.64734,313.54,0.39,0.36,2024-09-11,0130,N,nominal,2.0NRT,295.56,1.17,N
35.81415,-0.2723,326.37,0.54,0.42,2024-09-11,0130,N,nominal,2.0NRT,292.35,3.24,N
35.81215,-0.25435,321.6,0.54,0.42,2024-09-11,0130,N,nominal,2.0NRT,293.5,3.42,N
35.80824,-0.25493,341.52,0.54,0.42,2024-09-11,0130,N,nominal,2.0NRT,293.94,8.1,N
35.80301,-0.24352,303.96,0.54,0.42,2024-09-11,0130,N,nominal,2.0NRT,292.85,1.97,N
34.98147,5.71388,321.15,0.39,0.36,2024-09-11,0130,N,nominal,2.0NRT,297.65,2.15,N
34.98078,5.71809,320.73,0.39,0.36,2024-09-11,0130,N,nominal,2.0NRT,297.92,2.25,N
35.56623,-0.94023,308.28,0.39,0.44,2024-09-11,0130,N,nominal,2.0NRT,291.05,0.8,N
34.01029,8.14531,309.53,0.45,0.39,2024-09-11,0130,N,nominal,2.0NRT,293.05,1.57,N
35.71226,-5.77204,305.71,0.36,0.57,2024-09-11,0130,N,nominal,2.0NRT,288.71,0.68,N
35.31322,-1.34393,303.56,0.4,0.44,2024-09-11,0130,N,nominal,2.0NRT,291.39,0.74,N
34.79956,0.3306,296.76,0.49,0.41,2024-09-11,0130,N,nominal,2.0NRT,285.75,0.51,N
34.43896,2.0593,303.18,0.42,0.38,2024-09-11,0130,N,nominal,2.0NRT,287.28,1.05,N
34.99517,-2.93568,301.69,0.49,0.48,2024-09-11,0130,N,nominal,2.0NRT,290.34,0.52,N
34.4355,2.05858,303.57,0.42,0.38,2024-09-11,0130,N,nominal,2.0NRT,288.13,1.38,N
34.59534,-2.34938,308,0.45,0.47,2024-09-11,0130,N,nominal,2.0NRT,289.67,1.66,N
68.5362,31.1306,327.66,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,287.89,2.23,N
68.53821,31.12144,312.17,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,287.78,2.23,N
68.53323,31.12543,341.82,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,307.17,80.84,N
68.52821,31.12953,324.53,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,287.84,6.02,N
68.52713,31.11567,319.64,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,287.9,1.83,N
68.52515,31.12475,305.36,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,286.95,1.21,N
68.52406,31.11091,307.58,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,286.04,1.83,N
68.52206,31.12006,315.43,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,287.87,1.21,N
68.51902,31.11518,300.21,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,285.78,0.46,N
68.37366,31.52613,295.12,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,284.87,0.71,N
68.70956,27.08929,304.45,0.39,0.36,2024-09-11,0120,N,nominal,2.0NRT,283.82,1.04,N
68.70654,27.08499,327.21,0.39,0.36,2024-09-11,0120,N,nominal,2.0NRT,285.69,3.23,N
67.79658,30.28454,301.04,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,285.77,1.08,N
67.79351,30.27979,320.21,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,283.96,1.08,N
67.79153,30.28877,298.29,0.43,0.38,2024-09-11,0120,N,nominal,2.0NRT,280.58,1.08,N
66.31242,14.17703,297.46,0.45,0.39,2024-09-11,0120,N,nominal,2.0NRT,282.42,0.92,N
66.30889,14.17516,304.91,0.45,0.39,2024-09-11,0120,N,nominal,2.0NRT,280.69,0.92,N
59.52962,34.14186,306.28,0.33,0.56,2024-09-11,0122,N,nominal,2.0NRT,284.29,0.88,N
59.52795,34.14684,301.7,0.33,0.56,2024-09-11,0122,N,nominal,2.0NRT,283.87,0.88,N
59.52288,34.16201,297.51,0.33,0.56,2024-09-11,0122,N,nominal,2.0NRT,284.51,0.54,N
59.52118,34.1671,295.58,0.33,0.56,2024-09-11,0122,N,nominal,2.0NRT,284.71,0.54,N
63.31734,9.14429,298.18,0.52,0.41,2024-09-11,0122,N,nominal,2.0NRT,270.06,0.69,N
59.06212,28.13508,295.25,0.46,0.47,2024-09-11,0122,N,nominal,2.0NRT,281.34,0.67,N
59.24202,14.23761,296.82,0.39,0.36,2024-09-11,0122,N,nominal,2.0NRT,282.25,0.47,N
57.71019,18.80587,307.55,0.42,0.38,2024-09-11,0122,N,nominal,2.0NRT,285.01,1.69,N
58.35925,12.38101,296.6,0.4,0.37,2024-09-11,0122,N,nominal,2.0NRT,281.66,0.4,N
52.84493,29.98947,308.06,0.44,0.62,2024-09-11,0122,N,nominal,2.0NRT,269.3,2.29,N
57.06305,9.97451,300.12,0.42,0.38,2024-09-11,0124,N,nominal,2.0NRT,275.02,1.66,N
57.06219,9.98139,296.26,0.42,0.38,2024-09-11,0124,N,nominal,2.0NRT,275.06,0.45,N
57.05878,9.97995,296.57,0.42,0.38,2024-09-11,0124,N,nominal,2.0NRT,274.25,0.45,N
53.27324,24.4401,302.56,0.53,0.5,2024-09-11,0124,N,nominal,2.0NRT,284.61,0.94,N
53.2702,24.43996,305.72,0.54,0.5,2024-09-11,0124,N,nominal,2.0NRT,284.87,1.49,N
53.26182,24.45155,299.42,0.54,0.51,2024-09-11,0124,N,nominal,2.0NRT,285.27,1.42,N
40.24282,-3.47402,314.79,0.52,0.67,2024-09-11,0308,N,nominal,2.0NRT,288.17,1.58,N
63.31842,9.14928,300.27,0.48,0.48,2024-09-11,0302,N,nominal,2.0NRT,282.49,2.45,N
40.24289,-3.47432,315.88,0.52,0.67,2024-09-11,0308,N,nominal,2.0NRT,287.69,2.57,N
64.35854,-21.78742,312.29,0.51,0.49,2024-09-11,0302,N,nominal,2.0NRT,275.36,2.69,N
40.28912,-8.42174,298.46,0.59,0.53,2024-09-11,0308,N,nominal,2.0NRT,287.3,0.81,N
63.9417,-22.36559,306.71,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,278.43,2.96,N
40.29045,-8.42064,297.79,0.59,0.53,2024-09-11,0308,N,nominal,2.0NRT,287.6,1.21,N
63.94119,-22.35454,305.29,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,286.06,2.48,N
37.95734,-8.8029,300.78,0.32,0.55,2024-09-11,0310,N,nominal,2.0NRT,290.59,1.05,N
63.93655,-22.35571,308.02,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,284.89,2.48,N
63.93604,-22.3446,309.12,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,288.77,2.48,N
63.92675,-22.34669,298.27,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,284.93,3.15,N
63.92625,-22.33565,300.01,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,285.26,2.64,N
63.9221,-22.34768,300.97,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,285.33,1.75,N
63.9216,-22.33678,308.94,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,289.94,2.52,N
63.9211,-22.32575,297.81,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,286.12,2.52,N
63.91696,-22.33779,325.29,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,293.92,2.52,N
63.91795,-22.35962,296.86,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,286.18,1.75,N
63.91745,-22.34866,295.23,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,281.6,1.75,N
63.91647,-22.32696,308.53,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,290.24,2.52,N
63.91232,-22.33882,297.84,0.52,0.5,2024-09-11,0302,N,nominal,2.0NRT,283.85,3.48,N
53.58263,-0.61613,317.02,0.54,0.51,2024-09-11,0304,N,nominal,2.0NRT,277.17,2.34,N
51.27692,4.2773,367,0.49,0.65,2024-09-11,0304,N,high,2.0NRT,282.59,7.17,N
51.27472,4.28361,335.33,0.49,0.65,2024-09-11,0304,N,nominal,2.0NRT,279.97,7.17,N
51.27435,4.27708,367,0.49,0.65,2024-09-11,0304,N,high,2.0NRT,282.42,13.62,N
51.27219,4.28342,302.81,0.49,0.65,2024-09-11,0304,N,nominal,2.0NRT,279.52,5.41,N
51.17616,3.8107,330.13,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,282.76,4.3,N
51.17088,3.8061,321.02,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,283.01,4.53,N
51.16875,3.81226,325.25,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,282.87,2.16,N
51.16663,3.81843,295.13,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,280.86,2.16,N
51.17272,3.80886,340.16,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,284.37,1.94,N
51.17063,3.81504,301.99,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,281.77,1.94,N
51.16534,3.81044,321.63,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,281.02,1.94,N
51.16743,3.80426,300.97,0.47,0.64,2024-09-11,0304,N,nominal,2.0NRT,282.17,1.94,N
53.44282,-6.56159,329.34,0.51,0.41,2024-09-11,0306,N,nominal,2.0NRT,279.84,5.5,N
51.04857,2.31927,309.92,0.42,0.61,2024-09-11,0306,N,nominal,2.0NRT,284.39,1.85,N
51.04373,2.29438,319.93,0.42,0.61,2024-09-11,0306,N,nominal,2.0NRT,283.75,2.14,N
51.03533,2.28051,308.23,0.42,0.61,2024-09-11,0306,N,nominal,2.0NRT,281.75,1.54,N
51.03356,2.28598,311.1,0.42,0.61,2024-09-11,0306,N,nominal,2.0NRT,282.78,1.44,N
51.57041,-3.77306,304.95,0.47,0.48,2024-09-11,0306,N,nominal,2.0NRT,273.24,1.37,N
51.56874,-3.76663,296.96,0.47,0.48,2024-09-11,0306,N,nominal,2.0NRT,272.48,0.9,N
51.5663,-3.77579,313.61,0.47,0.48,2024-09-11,0306,N,nominal,2.0NRT,273.97,2.37,N
51.56627,-3.77507,308.29,0.47,0.48,2024-09-11,0306,N,nominal,2.0NRT,272.74,1.2,N
68.53611,31.1247,327.26,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,286.96,2.15,N
68.53329,31.13011,322.24,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,285.9,2.15,N
68.53859,31.11992,303.25,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,285.09,1.8,N
68.53274,31.1131,313.07,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,285.03,2.01,N
68.5303,31.11777,317.89,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,285.84,2.01,N
68.52747,31.12322,310.88,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,285.47,1.21,N
68.5239,31.11201,299.35,0.36,0.58,2024-09-11,0258,N,nominal,2.0NRT,284.28,1.21,N
67.7941,30.28779,297.81,0.39,0.59,2024-09-11,0300,N,nominal,2.0NRT,282.55,1.4,N
64.35819,-21.787,310.63,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,274.72,1.77,N
63.94174,-22.36212,320.1,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,284.29,4.14,N
63.93957,-22.35312,321.27,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,296.9,3.28,N
63.9374,-22.34414,320.69,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,295.96,3.28,N
63.93623,-22.35721,306.98,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,284.33,3.28,N
63.93189,-22.33924,298.16,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,284.33,1.98,N
63.94112,-22.35934,327.43,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,289.95,2.6,N
63.93898,-22.35029,320.55,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,297.41,2.6,N
63.93684,-22.3413,314.91,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,292.49,2.27,N
63.93779,-22.36343,303.32,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,279,2.6,N
63.93565,-22.35442,300.48,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,281.01,2.6,N
63.93138,-22.33647,297.61,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,282.9,2.27,N
63.92802,-22.34052,306.72,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,286.2,2.37,N
63.92588,-22.3315,303.51,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,286.03,1.88,N
63.9247,-22.34465,302.83,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,287.51,2.37,N
63.92255,-22.33561,310.99,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,290.5,1.88,N
63.92038,-22.32653,301.77,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,287.77,1.88,N
63.91824,-22.31757,297.57,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,282.82,1.18,N
63.91921,-22.33974,320.85,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,295.17,2.72,N
63.91704,-22.33064,322.39,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,295.11,2.72,N
63.92138,-22.34881,296.77,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,280.9,2.08,N
63.91488,-22.32158,304.81,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,287.89,2.87,N
63.92022,-22.36203,306.77,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,293.68,2.08,N
63.9159,-22.34394,300.7,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,282.29,2.72,N
63.91373,-22.33484,317.96,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,289.84,2.72,N
63.91355,-22.37026,300.73,0.5,0.41,2024-09-11,0444,N,nominal,2.0NRT,290.02,3.33,N
64.35692,-21.78331,304.1,0.58,0.69,2024-09-11,0622,N,nominal,2.0NRT,272.72,2.26,N
64.35731,-21.7869,312.38,0.58,0.69,2024-09-11,0622,N,nominal,2.0NRT,273.69,2.52,N
63.93813,-22.35671,302.17,0.59,0.7,2024-09-11,0622,N,nominal,2.0NRT,283.79,3.44,N
63.92123,-22.34566,296.9,0.6,0.7,2024-09-11,0622,N,nominal,2.0NRT,283.12,5.03,N
63.91692,-22.33794,303.41,0.6,0.7,2024-09-11,0622,N,nominal,2.0NRT,285.04,4.55,N
68.53548,31.13294,349.65,0.61,0.71,2024-09-11,0616,N,nominal,2.0NRT,286.21,7,D
68.53048,31.1294,330.24,0.61,0.71,2024-09-11,0616,N,nominal,2.0NRT,285.06,7,D
68.53454,31.13634,367,0.32,0.55,2024-09-11,0756,N,high,2.0NRT,294.3,25.51,D
68.5303,31.12696,367,0.32,0.55,2024-09-11,0756,N,high,2.0NRT,291.47,8.92,D
68.53242,31.13166,347.74,0.32,0.55,2024-09-11,0756,N,nominal,2.0NRT,297.3,25.51,D
68.52788,31.12162,325.18,0.32,0.55,2024-09-11,0756,N,nominal,2.0NRT,287.37,8.92,D
68.5379,31.12584,356.55,0.32,0.55,2024-09-11,0756,N,low,2.0NRT,290.14,25.51,D
47.86011,33.45057,333,0.42,0.61,2024-09-11,0930,N,nominal,2.0NRT,292.43,3.28,D
48.00614,33.71127,341.2,0.4,0.6,2024-09-11,0930,N,nominal,2.0NRT,295.79,3.26,D
48.59604,34.43331,367,0.36,0.57,2024-09-11,0930,N,high,2.0NRT,294.32,21.92,D
48.59472,34.42881,348.33,0.36,0.57,2024-09-11,0930,N,nominal,2.0NRT,300.1,21.03,D
48.90189,32.94405,331.34,0.4,0.6,2024-09-11,0932,N,nominal,2.0NRT,291.36,1.55,D
50.45233,34.11872,341.3,0.32,0.55,2024-09-11,0932,N,nominal,2.0NRT,291.35,2.07,D
51.16537,34.8194,332.06,0.58,0.52,2024-09-11,0932,N,nominal,2.0NRT,290.42,3.02,D
51.30979,34.90188,346.19,0.57,0.52,2024-09-11,0932,N,nominal,2.0NRT,287.36,9.32,D
52.37844,33.83384,338.41,0.58,0.52,2024-09-11,0932,N,nominal,2.0NRT,289.68,12.99,D
52.03005,32.05881,337.98,0.35,0.56,2024-09-11,0932,N,nominal,2.0NRT,292.65,4.25,D
52.03339,32.05038,331.15,0.35,0.56,2024-09-11,0932,N,nominal,2.0NRT,292.96,5.88,D
52.03331,32.04709,334.52,0.35,0.56,2024-09-11,0932,N,nominal,2.0NRT,291.54,3.11,D
52.21092,32.55898,345.52,0.33,0.55,2024-09-11,0932,N,nominal,2.0NRT,292.01,6.01,D
52.21426,32.55095,367,0.33,0.55,2024-09-11,0932,N,high,2.0NRT,294.71,6.01,D
52.21557,32.55538,340.59,0.33,0.55,2024-09-11,0932,N,nominal,2.0NRT,293.22,6.01,D
52.2043,32.42108,329.28,0.33,0.55,2024-09-11,0932,N,nominal,2.0NRT,290.78,2.24,D
52.26046,32.59124,331.95,0.32,0.55,2024-09-11,0932,N,nominal,2.0NRT,289.66,1.91,D
52.03086,31.78674,334.65,0.35,0.57,2024-09-11,0932,N,nominal,2.0NRT,290.82,3.29,D
51.46109,29.98501,331.46,0.43,0.62,2024-09-11,0932,N,nominal,2.0NRT,293.75,3.92,D
51.46251,29.96931,367,0.43,0.62,2024-09-11,0932,N,high,2.0NRT,293.75,7.58,D
51.46625,29.98071,335.13,0.43,0.62,2024-09-11,0932,N,nominal,2.0NRT,295.69,8.89,D
51.46437,29.975,333.44,0.43,0.62,2024-09-11,0932,N,nominal,2.0NRT,296.85,7.58,D
52.29945,32.42286,335.77,0.33,0.55,2024-09-11,0932,N,nominal,2.0NRT,288.14,3.65,D
58.72593,32.45245,340.85,0.41,0.45,2024-09-11,0934,N,nominal,2.0NRT,295.37,13.94,D
58.72968,32.44896,341.07,0.41,0.45,2024-09-11,0934,N,nominal,2.0NRT,290.78,13.94,D
59.5299,34.14289,326.71,0.52,0.42,2024-09-11,0934,N,nominal,2.0NRT,292.66,2.57,D
64.66358,21.28247,338.56,0.49,0.49,2024-09-11,0937,N,nominal,2.0NRT,287.73,4.84,D
64.66602,21.28468,332.88,0.49,0.49,2024-09-11,0937,N,nominal,2.0NRT,286.47,5.41,D
67.79515,30.27668,329.74,0.41,0.37,2024-09-11,0937,N,nominal,2.0NRT,291.76,4.41,D
68.52019,31.12178,331.7,0.39,0.36,2024-09-11,0937,N,nominal,2.0NRT,291.93,5.39,D
68.52956,31.13099,338.49,0.39,0.36,2024-09-11,0937,N,nominal,2.0NRT,296.36,7.48,D
68.5279,31.12221,331.06,0.39,0.36,2024-09-11,0937,N,nominal,2.0NRT,295.43,7.28,D
68.53419,31.13538,345.67,0.39,0.36,2024-09-11,0937,N,nominal,2.0NRT,295.2,7.48,D
68.53257,31.12673,344.48,0.39,0.36,2024-09-11,0937,N,nominal,2.0NRT,298.54,7.48,D
68.53722,31.13116,351.08,0.39,0.36,2024-09-11,0937,N,nominal,2.0NRT,303.77,30.11,D
39.52221,34.70553,331.3,0.66,0.73,2024-09-11,0928,N,low,2.0NRT,305,3.61,D
39.52332,34.70336,332.57,0.66,0.73,2024-09-11,0928,N,nominal,2.0NRT,304.83,2.88,D
48.27693,14.33565,327.66,0.44,0.46,2024-09-11,1110,N,nominal,2.0NRT,292.63,3.7,D
50.98399,30.61389,331.46,0.4,0.45,2024-09-11,1110,N,low,2.0NRT,304.03,3.71,D
51.29425,34.18013,354.6,0.58,0.52,2024-09-11,1110,N,nominal,2.0NRT,298.31,61.18,D
51.2922,34.18082,356.61,0.58,0.52,2024-09-11,1110,N,nominal,2.0NRT,299.16,58.43,D
50.00746,20.49145,339.27,0.4,0.37,2024-09-11,1110,N,nominal,2.0NRT,296.22,3.32,D
50.01171,20.49551,346.29,0.4,0.37,2024-09-11,1110,N,nominal,2.0NRT,295.41,5.77,D
50.01076,20.49006,350.01,0.4,0.37,2024-09-11,1110,N,nominal,2.0NRT,296.95,3.32,D
51.60259,27.20817,356.13,0.47,0.4,2024-09-11,1110,N,nominal,2.0NRT,287.63,17.76,D
51.60187,27.20142,345.23,0.47,0.4,2024-09-11,1110,N,nominal,2.0NRT,286.08,11.87,D
50.49182,19.46965,325.5,0.41,0.37,2024-09-11,1110,N,nominal,2.0NRT,289.14,1.55,D
52.02943,32.05574,346.68,0.48,0.48,2024-09-11,1110,N,nominal,2.0NRT,295.84,6.39,D
51.62506,27.2089,350.1,0.47,0.4,2024-09-11,1110,N,nominal,2.0NRT,283.34,8.12,D
51.62796,27.20112,344.98,0.47,0.4,2024-09-11,1110,N,nominal,2.0NRT,283.51,8.12,D
52.25909,32.64954,341.74,0.51,0.49,2024-09-11,1110,N,nominal,2.0NRT,296.46,6.18,D
52.2586,32.64921,341.84,0.51,0.49,2024-09-11,1110,N,nominal,2.0NRT,296.17,6.58,D
52.33784,33.05721,337.02,0.53,0.5,2024-09-11,1110,N,nominal,2.0NRT,293.42,5,D
52.3425,33.05649,343.6,0.53,0.5,2024-09-11,1110,N,nominal,2.0NRT,293.94,8.33,D
52.3415,32.42484,335.93,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,296.12,5.86,D
52.34103,32.41746,347.72,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,295.64,10.85,D
52.34603,32.42407,330.13,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,295.34,5.86,D
52.34556,32.41668,342.87,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,298.64,10.85,D
52.34611,32.42471,328.99,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,295.74,5.75,D
52.34567,32.41731,342.01,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,297.44,5.75,D
52.34523,32.40991,337.84,0.5,0.49,2024-09-11,1110,N,nominal,2.0NRT,298.44,9.89,D
52.35064,32.42395,326.14,0.5,0.49,2024-09-11,1110,N,low,2.0NRT,296.65,5.75,D
52.00067,27.94979,330.72,0.5,0.41,2024-09-11,1110,N,nominal,2.0NRT,291.72,5.28,D
51.99995,27.9425,330.94,0.5,0.41,2024-09-11,1110,N,nominal,2.0NRT,292.77,5.28,D
52.84726,29.99242,327.12,0.4,0.44,2024-09-11,1110,N,nominal,2.0NRT,284.85,3.03,D
52.58701,19.69389,347.25,0.39,0.36,2024-09-11,1110,N,nominal,2.0NRT,299.82,17.29,D
50.81712,7.0157,328.65,0.37,0.58,2024-09-11,1113,N,nominal,2.0NRT,287.54,1.97,D
53.90523,19.09584,338.81,0.39,0.36,2024-09-11,1113,N,nominal,2.0NRT,288.69,7.19,D
52.14985,10.40326,326.49,0.5,0.49,2024-09-11,1113,N,nominal,2.0NRT,289.95,3.11,D
54.53609,20.63309,325.88,0.38,0.36,2024-09-11,1113,N,nominal,2.0NRT,288.95,1.71,D
51.1689,3.82053,342.74,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,287.7,5.46,D
51.16681,3.81435,342.04,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,289.54,5.46,D
51.17213,3.80981,341.62,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,293.88,5.46,D
51.16537,3.82128,328.19,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,288.62,4.92,D
51.17072,3.81683,325.11,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,286.72,4.92,D
51.16861,3.81066,329.41,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,290.37,6.03,D
51.17604,3.81232,330.41,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,292.34,7.91,D
51.17392,3.80613,332.81,0.47,0.64,2024-09-11,1113,N,nominal,2.0NRT,291.8,5.26,D
59.58298,33.57107,331.73,0.63,0.54,2024-09-11,1113,N,nominal,2.0NRT,288.55,39.38,D
57.06035,9.97882,325.67,0.56,0.43,2024-09-11,1113,N,nominal,2.0NRT,290.45,3.53,D
67.75424,33.87766,325.97,0.36,0.57,2024-09-11,1115,N,nominal,2.0NRT,289.98,4.96,D
67.75416,33.86968,341.67,0.35,0.57,2024-09-11,1115,N,nominal,2.0NRT,291.85,4.44,D
